DATE,NAME_0,N,SCORE
2018-01-14,Peru,1830,0.6330219710382513
2018-01-14,Uruguay,1044,0.636172014367816
2018-01-14,Venezuela,2290,0.6701013445414847
2018-01-15,Argentina,7777,0.6370196152758133
2018-01-15,Bolivia,203,0.6306254482758621
2018-01-15,Brazil,33468,0.6102101661587188
2018-01-15,Chile,5430,0.6465795055248619
2018-01-15,Colombia,4002,0.6674661099450274
2018-01-15,Ecuador,1343,0.6738503030528668
2018-01-15,Paraguay,1141,0.5841645398773005
2018-01-15,Peru,1547,0.621663058177117
2018-01-15,Uruguay,790,0.6347865784810127
2018-01-15,Venezuela,2223,0.6734725236167342
2018-01-16,Argentina,7460,0.6350686044235926
2018-01-16,Bolivia,171,0.671832298245614
2018-01-16,Brazil,31394,0.6098263778110468
2018-01-16,Chile,6425,0.6261892714396888
2018-01-16,Colombia,3938,0.6671594372778059
2018-01-16,Ecuador,1271,0.6673235082612118
2018-01-16,Paraguay,1009,0.5949614479682854
2018-01-16,Peru,1424,0.640201853230337
2018-01-16,Uruguay,708,0.65197170480226
2018-01-16,Venezuela,2205,0.6618122539682539
2018-01-17,Argentina,7306,0.6349326695866411
2018-01-17,Bolivia,186,0.6397198870967743
2018-01-17,Brazil,30562,0.6133770370721812
2018-01-17,Chile,6571,0.6150762186881753
2018-01-17,Colombia,4013,0.6608888123598307
2018-01-17,Ecuador,1330,0.6643090082706767
2018-01-17,Paraguay,990,0.5935698404040404
2018-01-17,Peru,1542,0.6258898339818417
2018-01-17,Uruguay,851,0.6422778730904818
2018-01-17,Venezuela,2182,0.6703894683776352
2018-01-18,Argentina,7607,0.6402713348231892
2018-01-18,Bolivia,187,0.664626679144385
2018-01-18,Brazil,32769,0.6130816971222801
2018-01-18,Chile,6518,0.6145022503835533
2018-01-18,Colombia,4184,0.6649402139101339
2018-01-18,Ecuador,1347,0.6720430742390497
2018-01-18,Paraguay,1107,0.5966274616079494
2018-01-18,Peru,1724,0.6223707453596288
2018-01-18,Uruguay,791,0.6575101011378003
2018-01-18,Venezuela,2341,0.6708013767620674
2018-01-19,Argentina,7768,0.6408085767250257
2018-01-19,Bolivia,187,0.6252574759358289
2018-01-19,Brazil,32704,0.6125591910469668
2018-01-19,Chile,6271,0.6252609878807207
2018-01-19,Colombia,4256,0.6655028066259397
2018-01-19,Ecuador,1323,0.6758241829176115
2018-01-19,Paraguay,1144,0.6008649134615385
2018-01-19,Peru,1643,0.6308800718198418
2018-01-19,Uruguay,773,0.657177337645537
2018-01-19,Venezuela,2524,0.6632097575277338
2018-01-20,Argentina,8366,0.6400205686110447
2018-01-20,Bolivia,263,0.6852670190114069
2018-01-20,Brazil,35255,0.6209190772940009
2018-01-20,Chile,6456,0.6332680882899628
2018-01-20,Colombia,4575,0.6627900375956284
2018-01-20,Ecuador,1408,0.6718085326704546
2018-01-20,Paraguay,1116,0.6019579032258063
2018-01-20,Peru,1720,0.6311809569767441
2018-01-20,Uruguay,828,0.6585458961352656
2018-01-20,Venezuela,2200,0.6634877054545455
2018-01-21,Argentina,9410,0.642162795642933
2018-01-21,Bolivia,365,0.7093528575342466
2018-01-21,Brazil,37606,0.6251304404084456
2018-01-21,Chile,6675,0.6413054841947565
2018-01-21,Colombia,4957,0.6707440716158968
2018-01-21,Ecuador,1577,0.6722856949904883
2018-01-21,Paraguay,1212,0.6147796080858086
2018-01-21,Peru,1923,0.6384489661986479
2018-01-21,Uruguay,1060,0.6314936575471698
2018-01-21,Venezuela,2148,0.6540381098696463
2018-01-22,Argentina,8505,0.6341881984714874
2018-01-22,Bolivia,218,0.6479247935779816
2018-01-22,Brazil,32646,0.6013556269068185
2018-01-22,Chile,5396,0.621596486286138
2018-01-22,Colombia,4433,0.661137284457478
2018-01-22,Ecuador,1464,0.6649247493169398
2018-01-22,Paraguay,1034,0.5721490338491295
2018-01-22,Peru,1626,0.6215041980319804
2018-01-22,Uruguay,816,0.6517001017156863
2018-01-22,Venezuela,2192,0.664894099908759
2018-01-23,Argentina,6569,0.6415427025422439
2018-01-23,Bolivia,218,0.6866234357798165
2018-01-23,Brazil,24003,0.6024457732783403
2018-01-23,Chile,4296,0.6357478009776536
2018-01-23,Colombia,3383,0.6662889187112031
2018-01-23,Ecuador,1046,0.6606953040152964
2018-01-23,Paraguay,775,0.5670112090322581
2018-01-23,Peru,1263,0.6263311757719715
2018-01-23,Uruguay,637,0.6530147503924647
2018-01-23,Venezuela,1793,0.664148720022309
2018-01-24,Argentina,6956,0.6314320552041403
2018-01-24,Bolivia,192,0.6783160885416667
2018-01-24,Brazil,29075,0.600146415305245
2018-01-24,Chile,5712,0.6175329070378152
2018-01-24,Colombia,3735,0.6686453582329317
2018-01-24,Ecuador,1276,0.662321460815047
2018-01-24,Paraguay,947,0.5807531246040126
2018-01-24,Peru,1437,0.6197776645789839
2018-01-24,Uruguay,719,0.6242521446453407
2018-01-24,Venezuela,2235,0.6509579413870246
2018-01-25,Argentina,6573,0.6367226771641564
2018-01-25,Bolivia,160,0.6492570812499999
2018-01-25,Brazil,31312,0.611944036056464
2018-01-25,Chile,5807,0.6248497830204924
2018-01-25,Colombia,4184,0.6670583047323135
2018-01-25,Ecuador,1356,0.6739098016224188
2018-01-25,Paraguay,1052,0.6014681929657795
2018-01-25,Peru,1712,0.6340666214953271
2018-01-25,Uruguay,764,0.6324591662303665
2018-01-25,Venezuela,2363,0.6693994460431655
2018-01-26,Argentina,7410,0.6405162943319839
2018-01-26,Bolivia,157,0.6526293694267516
2018-01-26,Brazil,30923,0.6123579571192963
2018-01-26,Chile,5933,0.6333466635766054
2018-01-26,Colombia,4408,0.6679484051724137
2018-01-26,Ecuador,1368,0.6790128750000001
2018-01-26,Paraguay,1063,0.5928839642521166
2018-01-26,Peru,1662,0.6365585709987966
2018-01-26,Uruguay,736,0.6547150611413043
2018-01-26,Venezuela,2173,0.6652666534744592
2018-01-27,Argentina,7369,0.6382832373456372
2018-01-27,Bolivia,179,0.6428561899441341
2018-01-27,Brazil,32256,0.6151293874007936
2018-01-27,Chile,6720,0.6177174586309524
2018-01-27,Colombia,4399,0.661181758126847
2018-01-27,Ecuador,1534,0.6863787112125163
2018-01-27,Paraguay,1119,0.5991407408400358
2018-01-27,Peru,1798,0.6350715962180201
2018-01-27,Uruguay,922,0.6517657006507592
2018-01-27,Venezuela,2060,0.6700329160194175
2018-01-28,Argentina,7845,0.6356340457616316
2018-01-28,Bolivia,146,0.6711676369863014
2018-01-28,Brazil,32868,0.6148090047462577
2018-01-28,Chile,6910,0.608591641389291
2018-01-28,Colombia,4386,0.6636777745098038
2018-01-28,Ecuador,1604,0.6609325972568578
2018-01-28,Paraguay,1089,0.5976635665748393
2018-01-28,Peru,1570,0.6443930401273885
2018-01-28,Uruguay,910,0.635608420879121
2018-01-28,Venezuela,2117,0.6579676131317903
2018-01-29,Argentina,4918,0.6319228794225296
2018-01-29,Bolivia,118,0.681355
2018-01-29,Brazil,18398,0.6056234721165344
2018-01-29,Chile,3766,0.6338776269251195
2018-01-29,Colombia,2795,0.6603826511627907
2018-01-29,Ecuador,857,0.6760430011668611
2018-01-29,Paraguay,548,0.5716866058394161
2018-01-29,Peru,930,0.6308887333333333
2018-01-29,Uruguay,446,0.6377521883408072
2018-01-29,Venezuela,1399,0.6867053802716226
2018-01-30,Argentina,5500,0.6315841469090909
2018-01-30,Bolivia,151,0.6699627019867549
2018-01-30,Brazil,24480,0.6089575582516339
2018-01-30,Chile,4555,0.6172536296377606
2018-01-30,Colombia,3232,0.6658919495668317
2018-01-30,Ecuador,1051,0.6608830076117983
2018-01-30,Paraguay,814,0.5937733218673219
2018-01-30,Peru,1113,0.6442576747529202
2018-01-30,Uruguay,666,0.6179193918918919
2018-01-30,Venezuela,1612,0.6572617214640198
2018-01-31,Argentina,7609,0.6294754451307663
2018-01-31,Bolivia,169,0.6507348698224851
2018-01-31,Brazil,31639,0.6121472428332122
2018-01-31,Chile,6804,0.6113530005878893
2018-01-31,Colombia,4501,0.6649034485669851
2018-01-31,Ecuador,1547,0.6582655578539108
2018-01-31,Paraguay,971,0.607525465499485
2018-01-31,Peru,1539,0.6448661195581546
2018-01-31,Uruguay,782,0.6504488184143222
2018-01-31,Venezuela,2472,0.6675183377831716
2018-02-01,Argentina,7359,0.6309350838429135
2018-02-01,Bolivia,173,0.6316138150289018
2018-02-01,Brazil,32179,0.6148894918114298
2018-02-01,Chile,6454,0.6158556295320731
2018-02-01,Colombia,4697,0.6667635386416861
2018-02-01,Ecuador,1487,0.6739758164088769
2018-02-01,Paraguay,1137,0.5982221785400176
2018-02-01,Peru,1483,0.632434619689818
2018-02-01,Uruguay,683,0.6462725344070278
2018-02-01,Venezuela,2589,0.6589264901506372
2018-02-02,Argentina,7010,0.6341555116975749
2018-02-02,Bolivia,152,0.6744775131578947
2018-02-02,Brazil,29555,0.6163591237015733
2018-02-02,Chile,6171,0.6157019504132232
2018-02-02,Colombia,4082,0.6748646161195493
2018-02-02,Ecuador,1279,0.6682065332290853
2018-02-02,Paraguay,1033,0.6065218296224588
2018-02-02,Peru,1482,0.6437074345479084
2018-02-02,Uruguay,662,0.6631365453172205
2018-02-02,Venezuela,2384,0.6592460625
2018-02-03,Argentina,8204,0.6404455897123355
2018-02-03,Bolivia,145,0.6838836413793105
2018-02-03,Brazil,34670,0.6186016653879435
2018-02-03,Chile,7137,0.6405588468544207
2018-02-03,Colombia,4851,0.6701199396000824
2018-02-03,Ecuador,1324,0.6615544063444109
2018-02-03,Paraguay,1269,0.6120438652482268
2018-02-03,Peru,1697,0.6342314012964054
2018-02-03,Uruguay,770,0.6494644857142857
2018-02-03,Venezuela,2302,0.6616982059079062
2018-02-04,Argentina,9039,0.6360468268613785
2018-02-04,Bolivia,194,0.6706341082474226
2018-02-04,Brazil,37810,0.6220076698756942
2018-02-04,Chile,6789,0.6304731848578583
2018-02-04,Colombia,5050,0.6677910235643565
2018-02-04,Ecuador,1449,0.6706424513457557
2018-02-04,Paraguay,1417,0.6107012589978829
2018-02-04,Peru,1728,0.6399994074074075
2018-02-04,Uruguay,884,0.6592365882352941
2018-02-04,Venezuela,2493,0.64706117729643
2018-02-05,Argentina,7198,0.6318866922756321
2018-02-05,Bolivia,104,0.6770824615384614
2018-02-05,Brazil,29224,0.6114016643854366
2018-02-05,Chile,5302,0.6316290662014334
2018-02-05,Colombia,3933,0.6695816913297737
2018-02-05,Ecuador,1246,0.6630275601926163
2018-02-05,Paraguay,1075,0.6026741311627907
2018-02-05,Peru,1348,0.6321492040059347
2018-02-05,Uruguay,688,0.6614763110465116
2018-02-05,Venezuela,2057,0.6778077783179388
2018-02-06,Argentina,7106,0.6362631156768929
2018-02-06,Bolivia,118,0.6606748559322033
2018-02-06,Brazil,28936,0.6074060565385679
2018-02-06,Chile,5697,0.6348264344391785
2018-02-06,Colombia,3872,0.6673937107438016
2018-02-06,Ecuador,1225,0.6646199314285715
2018-02-06,Paraguay,1034,0.5976987524177949
2018-02-06,Peru,1496,0.626670902406417
2018-02-06,Uruguay,621,0.6486225088566828
2018-02-06,Venezuela,2199,0.6610680472942246
2018-02-07,Argentina,7096,0.6275186104847801
2018-02-07,Bolivia,170,0.6641731235294117
2018-02-07,Brazil,30804,0.6081023547266589
2018-02-07,Chile,5826,0.630421713010642
2018-02-07,Colombia,4355,0.6631974022962113
2018-02-07,Ecuador,1469,0.6680929380530973
2018-02-07,Paraguay,1041,0.5893001479346782
2018-02-07,Peru,1586,0.6228823549810846
2018-02-07,Uruguay,597,0.6454869547738694
2018-02-07,Venezuela,2371,0.6644148017714044
2018-02-08,Argentina,7191,0.629458571547768
2018-02-08,Bolivia,183,0.637145049180328
2018-02-08,Brazil,33286,0.6053665836087243
2018-02-08,Chile,6531,0.6197773180217424
2018-02-08,Colombia,4932,0.6632929336982969
2018-02-08,Ecuador,1482,0.6671873043184885
2018-02-08,Paraguay,1092,0.5995256584249083
2018-02-08,Peru,1599,0.6212210813008129
2018-02-08,Uruguay,761,0.6386990565045992
2018-02-08,Venezuela,2810,0.6597564960854093
2018-02-09,Argentina,7017,0.6312341845518027
2018-02-09,Bolivia,163,0.6475163742331288
2018-02-09,Brazil,34310,0.6136434645584378
2018-02-09,Chile,6755,0.630166695780903
2018-02-09,Colombia,4903,0.6748731490923924
2018-02-09,Ecuador,1410,0.6742392078014184
2018-02-09,Paraguay,1124,0.6028363176156584
2018-02-09,Peru,1511,0.6339350152217074
2018-02-09,Uruguay,693,0.6382690894660894
2018-02-09,Venezuela,2558,0.6549142251759187
2018-02-10,Argentina,7496,0.6402546975720383
2018-02-10,Bolivia,193,0.6463503989637306
2018-02-10,Brazil,36844,0.6181820196232766
2018-02-10,Chile,7111,0.6368081655182112
2018-02-10,Colombia,5127,0.6731879254924907
2018-02-10,Ecuador,1473,0.6723153408010862
2018-02-10,Paraguay,1224,0.609888013888889
2018-02-10,Peru,1818,0.6330730874587459
2018-02-10,Uruguay,808,0.6474640841584158
2018-02-10,Venezuela,2110,0.6709416611374407
2018-02-11,Argentina,8817,0.6377351231711467
2018-02-11,Bolivia,170,0.6805409529411764
2018-02-11,Brazil,39422,0.6202305915478667
2018-02-11,Chile,6831,0.6405498653198654
2018-02-11,Colombia,5403,0.6675649713122339
2018-02-11,Ecuador,1487,0.67328346133154
2018-02-11,Paraguay,1102,0.6163936479128856
2018-02-11,Peru,1818,0.6332779966996699
2018-02-11,Uruguay,879,0.6468573037542662
2018-02-11,Venezuela,2165,0.6568290780600463
2018-02-12,Argentina,9382,0.6330398814751652
2018-02-12,Bolivia,169,0.6707367692307693
2018-02-12,Brazil,40976,0.6153776050126903
2018-02-12,Chile,7279,0.6165973655721941
2018-02-12,Colombia,4834,0.666391352916839
2018-02-12,Ecuador,1680,0.6638166625
2018-02-12,Paraguay,1220,0.5974987614754098
2018-02-12,Peru,1744,0.6312864277522936
2018-02-12,Uruguay,879,0.643519141069397
2018-02-12,Venezuela,2483,0.6753595505436971
2018-02-13,Argentina,8574,0.6333299982505248
2018-02-13,Bolivia,193,0.692512689119171
2018-02-13,Brazil,39500,0.6145359668860759
2018-02-13,Chile,6778,0.6151429449690174
2018-02-13,Colombia,4592,0.6709319488240417
2018-02-13,Ecuador,1706,0.6682358036342322
2018-02-13,Paraguay,987,0.5932794863221885
2018-02-13,Peru,1862,0.6363663576799141
2018-02-13,Uruguay,795,0.6483894327044025
2018-02-13,Venezuela,2378,0.6711603999158957
2018-02-14,Argentina,8357,0.6528958415699414
2018-02-14,Bolivia,204,0.6677575343137254
2018-02-14,Brazil,39924,0.6063234830177336
2018-02-14,Chile,7188,0.6324338628269337
2018-02-14,Colombia,4798,0.6672798830762817
2018-02-14,Ecuador,1815,0.692230005509642
2018-02-14,Paraguay,1030,0.619380959223301
2018-02-14,Peru,1911,0.6515348341182626
2018-02-14,Uruguay,804,0.6712951057213931
2018-02-14,Venezuela,2858,0.6814212099370189
2018-02-15,Argentina,7167,0.6319394097948934
2018-02-15,Bolivia,173,0.6708903641618497
2018-02-15,Brazil,35341,0.5902481939956424
2018-02-15,Chile,6077,0.642615348362679
2018-02-15,Colombia,4524,0.657834944739169
2018-02-15,Ecuador,1543,0.6803454957874272
2018-02-15,Paraguay,1263,0.623001862232779
2018-02-15,Peru,1779,0.641293011242271
2018-02-15,Uruguay,685,0.6356090350364964
2018-02-15,Venezuela,2361,0.6509086886912325
2018-02-16,Argentina,7588,0.6283387161307328
2018-02-16,Bolivia,174,0.6386252643678162
2018-02-16,Brazil,46785,0.5761331680453137
2018-02-16,Chile,6687,0.6162093011813967
2018-02-16,Colombia,5070,0.6487127629191322
2018-02-16,Ecuador,1660,0.6668913427710844
2018-02-16,Paraguay,1132,0.5894376925795053
2018-02-16,Peru,2064,0.6104050712209304
2018-02-16,Uruguay,679,0.6502226553755523
2018-02-16,Venezuela,2630,0.6558225072243345
2018-02-17,Argentina,8394,0.6209030875625446
2018-02-17,Bolivia,171,0.6414919415204678
2018-02-17,Brazil,48435,0.5829689198513471
2018-02-17,Chile,7742,0.6306162738310513
2018-02-17,Colombia,5091,0.6569420591239442
2018-02-17,Ecuador,1662,0.6675677972322502
2018-02-17,Paraguay,1136,0.6085185774647888
2018-02-17,Peru,2065,0.6235050624697336
2018-02-17,Uruguay,742,0.651347704851752
2018-02-17,Venezuela,2312,0.6761715514705882
2018-02-18,Argentina,9111,0.6198145662386126
2018-02-18,Bolivia,188,0.6469967712765958
2018-02-18,Brazil,48656,0.5864872903239066
2018-02-18,Chile,6978,0.6448661145027228
2018-02-18,Colombia,5316,0.6520300101580135
2018-02-18,Ecuador,1646,0.6673498663426489
2018-02-18,Paraguay,1203,0.6078678038237738
2018-02-18,Peru,1973,0.6298942721743538
2018-02-18,Uruguay,805,0.6491910211180125
2018-02-18,Venezuela,2727,0.6467759358269161
2018-02-19,Argentina,9020,0.6193968171840355
2018-02-19,Bolivia,161,0.6440589751552795
2018-02-19,Brazil,51241,0.5750921211334673
2018-02-19,Chile,6449,0.6252207736083114
2018-02-19,Colombia,5466,0.6498744357848519
2018-02-19,Ecuador,1747,0.6576205128792216
2018-02-19,Paraguay,1024,0.58295278125
2018-02-19,Peru,2012,0.6190525313121272
2018-02-19,Uruguay,926,0.6240605086393087
2018-02-19,Venezuela,2724,0.657928937958884
2018-02-20,Argentina,8815,0.6112259033465683
2018-02-20,Bolivia,149,0.6539617986577181
2018-02-20,Brazil,46039,0.5759056776645887
2018-02-20,Chile,6294,0.6220783001271052
2018-02-20,Colombia,5143,0.6524371215244021
2018-02-20,Ecuador,1473,0.6628673061778683
2018-02-20,Paraguay,1048,0.592552646946565
2018-02-20,Peru,1745,0.6149096080229227
2018-02-20,Uruguay,627,0.6562042376395535
2018-02-20,Venezuela,2795,0.6625383019677996
2018-02-21,Argentina,7161,0.6226568215333054
2018-02-21,Bolivia,242,0.6534773181818181
2018-02-21,Brazil,45956,0.5741776311036644
2018-02-21,Chile,6749,0.626980140317084
2018-02-21,Colombia,4514,0.6667587691626052
2018-02-21,Ecuador,1521,0.6618776061801446
2018-02-21,Paraguay,1052,0.6016225532319391
2018-02-21,Peru,1753,0.6330269275527667
2018-02-21,Uruguay,600,0.6297962733333333
2018-02-21,Venezuela,2259,0.6670974006197433
2018-02-22,Argentina,7527,0.619341472565431
2018-02-22,Bolivia,198,0.6488836919191919
2018-02-22,Brazil,47572,0.5766017646304549
2018-02-22,Chile,6683,0.6258995059105193
2018-02-22,Colombia,4921,0.6572875935785408
2018-02-22,Ecuador,1600,0.670959824375
2018-02-22,Paraguay,1100,0.5930809836363636
2018-02-22,Peru,1780,0.6228514589887642
2018-02-22,Uruguay,708,0.6148221949152542
2018-02-22,Venezuela,2446,0.6537274255928045
2018-02-23,Argentina,8375,0.6121536434626866
2018-02-23,Bolivia,174,0.6513710517241379
2018-02-23,Brazil,46931,0.5761454999467304
2018-02-23,Chile,7102,0.6217244290340749
2018-02-23,Colombia,5296,0.6530510781722055
2018-02-23,Ecuador,1675,0.6625536638805971
2018-02-23,Paraguay,1103,0.5989365657298277
2018-02-23,Peru,1645,0.6327345902735562
2018-02-23,Uruguay,563,0.6566741154529306
2018-02-23,Venezuela,2405,0.6538523467775468
2018-02-24,Argentina,7836,0.6283829608218479
2018-02-24,Bolivia,205,0.6482248195121951
2018-02-24,Brazil,49248,0.5828192905092593
2018-02-24,Chile,7147,0.6341237478662377
2018-02-24,Colombia,4872,0.6604675921592774
2018-02-24,Ecuador,1587,0.6782460037807184
2018-02-24,Paraguay,1117,0.6184531629364369
2018-02-24,Peru,1874,0.6297661702241195
2018-02-24,Uruguay,702,0.6398314059829059
2018-02-24,Venezuela,2138,0.6624597118802619
2018-02-25,Argentina,9700,0.6216660016494846
2018-02-25,Bolivia,883,0.6443139161947906
2018-02-25,Brazil,49784,0.5855536303430822
2018-02-25,Chile,7018,0.6314478298660586
2018-02-25,Colombia,5055,0.6536052680514343
2018-02-25,Ecuador,1606,0.666645200498132
2018-02-25,Paraguay,1168,0.618398022260274
2018-02-25,Peru,2157,0.63135080945758
2018-02-25,Uruguay,1029,0.607975221574344
2018-02-25,Venezuela,2214,0.6707356504065041
2018-02-26,Argentina,9611,0.6145802462803038
2018-02-26,Bolivia,229,0.6615585851528384
2018-02-26,Brazil,52379,0.5721390031692091
2018-02-26,Chile,6315,0.6301270921615202
2018-02-26,Colombia,4806,0.652706221181856
2018-02-26,Ecuador,1541,0.6672908942245295
2018-02-26,Paraguay,1041,0.6018702219020172
2018-02-26,Peru,1824,0.6189028157894737
2018-02-26,Uruguay,759,0.6232808050065877
2018-02-26,Venezuela,2343,0.6567456999573196
2018-02-27,Argentina,7517,0.6245715629905547
2018-02-27,Bolivia,190,0.6849491421052631
2018-02-27,Brazil,43679,0.5746892893381258
2018-02-27,Chile,5989,0.618787163466355
2018-02-27,Colombia,4544,0.6589715396126761
2018-02-27,Ecuador,1740,0.6678482454022989
2018-02-27,Paraguay,1089,0.5947362268135904
2018-02-27,Peru,1726,0.6191961604866744
2018-02-27,Uruguay,715,0.6220600307692308
2018-02-27,Venezuela,2402,0.6517558434637801
2018-02-28,Argentina,6966,0.6290558096468561
2018-02-28,Bolivia,164,0.6571711341463414
2018-02-28,Brazil,44185,0.5774470256421862
2018-02-28,Chile,6289,0.6179445519160439
