DATE,NAME_0,N,SCORE
2021-01-05,Ecuador,6206,0.5997713130841121
2021-01-05,Paraguay,6994,0.5727340428939091
2021-01-05,Peru,7549,0.5761016154457543
2021-01-05,Uruguay,11791,0.5651669988974641
2021-01-05,Venezuela,14013,0.6088675053878542
2021-01-06,Argentina,78114,0.5504199415085644
2021-01-06,Bolivia,864,0.5813114305555557
2021-01-06,Brazil,442324,0.5316703593881408
2021-01-06,Chile,21857,0.5805107662076223
2021-01-06,Colombia,35184,0.5757850291325602
2021-01-06,Ecuador,6369,0.5863261062961218
2021-01-06,Paraguay,8329,0.5718127111297875
2021-01-06,Peru,7959,0.5764708360346777
2021-01-06,Uruguay,12787,0.559650950653007
2021-01-06,Venezuela,12675,0.6059419431952662
2021-01-07,Argentina,74081,0.5525867842226752
2021-01-07,Bolivia,850,0.59790062
2021-01-07,Brazil,476086,0.5287507977655298
2021-01-07,Chile,23104,0.5755074825571329
2021-01-07,Colombia,36472,0.5692270114882649
2021-01-07,Ecuador,5841,0.583292538606403
2021-01-07,Paraguay,6819,0.5723429227159408
2021-01-07,Peru,8098,0.5803145367992095
2021-01-07,Uruguay,12229,0.5595445175402731
2021-01-07,Venezuela,13223,0.6005820420479467
2021-01-08,Argentina,73274,0.5561624373038185
2021-01-08,Bolivia,729,0.6017029327846366
2021-01-08,Brazil,433231,0.534003537724678
2021-01-08,Chile,21752,0.5731021627896286
2021-01-08,Colombia,35735,0.5657047238841473
2021-01-08,Ecuador,5596,0.588302204431737
2021-01-08,Paraguay,7398,0.5810945041903217
2021-01-08,Peru,7402,0.5818129304242096
2021-01-08,Uruguay,11653,0.5723878874967819
2021-01-08,Venezuela,12680,0.6017565050473186
2021-01-09,Argentina,64950,0.5648546715319477
2021-01-09,Bolivia,756,0.5692922804232803
2021-01-09,Brazil,396618,0.5340734248193475
2021-01-09,Chile,19731,0.5799239440981196
2021-01-09,Colombia,35762,0.5739939869414462
2021-01-09,Ecuador,5746,0.5762410476853463
2021-01-09,Paraguay,6862,0.5702396444185368
2021-01-09,Peru,7724,0.583251088166753
2021-01-09,Uruguay,11093,0.5662828163706842
2021-01-09,Venezuela,12403,0.5939357609449327
2021-01-10,Argentina,65432,0.558539181149896
2021-01-10,Bolivia,760,0.5725858947368423
2021-01-10,Brazil,406484,0.5271846079181468
2021-01-10,Chile,20443,0.5876775828890084
2021-01-10,Colombia,33368,0.5713755282006713
2021-01-10,Ecuador,6684,0.5756522965290246
2021-01-10,Paraguay,5997,0.5785814615641154
2021-01-10,Peru,6850,0.5844225924087592
2021-01-10,Uruguay,10488,0.5653394098016781
2021-01-10,Venezuela,11657,0.6042080126104487
2021-01-11,Argentina,41709,0.5562506794696588
2021-01-11,Bolivia,434,0.5768658294930875
2021-01-11,Brazil,245486,0.5307827403721598
2021-01-11,Chile,12956,0.5904941417104045
2021-01-11,Colombia,19491,0.5747385855523062
2021-01-11,Ecuador,3581,0.5963229547612399
2021-01-11,Paraguay,4620,0.5686803722943723
2021-01-11,Peru,4230,0.5816275572104019
2021-01-11,Uruguay,7305,0.5612803126625598
2021-01-11,Venezuela,7573,0.627098703684141
2021-01-12,Argentina,75491,0.5566263686797102
2021-01-12,Bolivia,844,0.5951313815165877
2021-01-12,Brazil,446582,0.5262437489330067
2021-01-12,Chile,22548,0.5872374951658684
2021-01-12,Colombia,36832,0.5753688057938748
2021-01-12,Ecuador,6667,0.5897645882705865
2021-01-12,Paraguay,9206,0.5707242530958071
2021-01-12,Peru,7915,0.5741332473783953
2021-01-12,Uruguay,12009,0.5679516898159712
2021-01-12,Venezuela,11142,0.6187611683719261
2021-01-13,Argentina,87339,0.5459130336504884
2021-01-13,Bolivia,854,0.5891964496487119
2021-01-13,Brazil,421327,0.5196553514918342
2021-01-13,Chile,21273,0.5788540685375829
2021-01-13,Colombia,37740,0.5653879755166932
2021-01-13,Ecuador,6690,0.5850415695067265
2021-01-13,Paraguay,8193,0.5690672194556329
2021-01-13,Peru,10167,0.5555429982295662
2021-01-13,Uruguay,13261,0.5532566811703492
2021-01-13,Venezuela,10043,0.6042856851538384
2021-01-14,Argentina,74635,0.5507189892811684
2021-01-14,Bolivia,743,0.598605725437416
2021-01-14,Brazil,390906,0.5268768221311517
2021-01-14,Chile,20650,0.5780860113801454
2021-01-14,Colombia,34185,0.5746574574813516
2021-01-14,Ecuador,6483,0.5849013379608207
2021-01-14,Paraguay,7123,0.5780698329355608
2021-01-14,Peru,7475,0.571483811638796
2021-01-14,Uruguay,10778,0.5677958053442196
2021-01-14,Venezuela,9037,0.620736337390727
2021-01-15,Argentina,70151,0.5622311527276874
2021-01-15,Bolivia,754,0.590542322281167
2021-01-15,Brazil,387095,0.5238228669809737
2021-01-15,Chile,21554,0.5795524511923541
2021-01-15,Colombia,35246,0.5661878513590195
2021-01-15,Ecuador,6389,0.6040253567068399
2021-01-15,Paraguay,6844,0.5856524669783751
2021-01-15,Peru,7571,0.5851202364284771
2021-01-15,Uruguay,12477,0.5655965979001363
2021-01-15,Venezuela,9751,0.6160533489898472
2021-01-16,Argentina,63921,0.5630151200544422
2021-01-16,Bolivia,805,0.5679350422360248
2021-01-16,Brazil,353846,0.5267996462048461
2021-01-16,Chile,19246,0.5907103550348125
2021-01-16,Colombia,34437,0.5689849052763016
2021-01-16,Ecuador,5561,0.590999447041899
2021-01-16,Paraguay,6254,0.5796170526063319
2021-01-16,Peru,7401,0.5765027289555464
2021-01-16,Uruguay,12469,0.5653933272916833
2021-01-16,Venezuela,8468,0.6109729205243268
2021-01-17,Argentina,57331,0.564730958068061
2021-01-17,Bolivia,807,0.5805509491945476
2021-01-17,Brazil,376364,0.5331854606976225
2021-01-17,Chile,20698,0.5929989412503623
2021-01-17,Colombia,33749,0.574736795045779
2021-01-17,Ecuador,8052,0.5893139442374566
2021-01-17,Paraguay,5991,0.5671090445668502
2021-01-17,Peru,7345,0.5830519270251872
2021-01-17,Uruguay,10210,0.5723551216454457
2021-01-17,Venezuela,9072,0.6100290855379188
2021-01-18,Argentina,64507,0.561583040770769
2021-01-18,Bolivia,727,0.5647026836313618
2021-01-18,Brazil,384155,0.5250741717822234
2021-01-18,Chile,18296,0.589339829361609
2021-01-18,Colombia,32412,0.5767355493952857
2021-01-18,Ecuador,7620,0.5984423573490814
2021-01-18,Paraguay,6080,0.5664979376644736
2021-01-18,Peru,7793,0.5772260365712818
2021-01-18,Uruguay,10192,0.5629229986263736
2021-01-18,Venezuela,8212,0.6164988583779835
2021-01-19,Argentina,74352,0.5565546811921671
2021-01-19,Bolivia,820,0.5765091914634146
2021-01-19,Brazil,425208,0.537292117300239
2021-01-19,Chile,21151,0.5831685004491515
2021-01-19,Colombia,32616,0.5763549513735591
2021-01-19,Ecuador,6253,0.5956079043659044
2021-01-19,Paraguay,7051,0.5660271551552971
2021-01-19,Peru,7678,0.5792397718155771
2021-01-19,Uruguay,10747,0.5677062759839956
2021-01-19,Venezuela,9266,0.6180651658752429
2021-01-20,Argentina,46671,0.5640681423796362
2021-01-20,Bolivia,363,0.5836711625344352
2021-01-20,Brazil,182232,0.5350663788302823
2021-01-20,Chile,15624,0.5963027076292884
2021-01-20,Colombia,13274,0.5805532120687058
2021-01-20,Ecuador,2145,0.5853546177156177
2021-01-20,Paraguay,2433,0.5702623686806412
2021-01-20,Peru,3295,0.5774703775417299
2021-01-20,Uruguay,6115,0.5626523704006542
2021-01-20,Venezuela,3175,0.6104520201574803
2021-01-21,Argentina,41288,0.5676551117758186
2021-01-21,Bolivia,605,0.5986062479338842
2021-01-21,Brazil,253086,0.5324594132310755
2021-01-21,Chile,12733,0.5893855194376816
2021-01-21,Colombia,20633,0.586040599670431
2021-01-21,Ecuador,4672,0.5902870211900684
2021-01-21,Paraguay,5170,0.5852904237911025
2021-01-21,Peru,4442,0.5887557962629445
2021-01-21,Uruguay,7679,0.5662358798020576
2021-01-21,Venezuela,6678,0.6282523746630728
2021-01-22,Argentina,64727,0.5630961865527523
2021-01-22,Bolivia,846,0.6005446465721038
2021-01-22,Brazil,394437,0.5329697023555092
2021-01-22,Chile,17820,0.5941617034231201
2021-01-22,Colombia,31651,0.5785512546207071
2021-01-22,Ecuador,5993,0.6027199037210079
2021-01-22,Paraguay,7508,0.5777056394512519
2021-01-22,Peru,7502,0.5781091674220208
2021-01-22,Uruguay,11319,0.5708890026504108
2021-01-22,Venezuela,9097,0.6266167469495438
2021-01-23,Argentina,60717,0.5679528119142909
2021-01-23,Bolivia,881,0.5859671373439271
2021-01-23,Brazil,357119,0.5328264347682425
2021-01-23,Chile,18181,0.6012317252626368
2021-01-23,Colombia,30880,0.5750300727331606
2021-01-23,Ecuador,5481,0.5924693787629994
2021-01-23,Paraguay,7123,0.5707601307033553
2021-01-23,Peru,7146,0.5748989283515253
2021-01-23,Uruguay,11595,0.5747929905993963
2021-01-23,Venezuela,9484,0.6149184556094475
2021-01-24,Argentina,55737,0.5602677841290346
2021-01-24,Bolivia,894,0.5823940715883668
2021-01-24,Brazil,409026,0.5251573441957235
2021-01-24,Chile,27805,0.5666557418090271
2021-01-24,Colombia,29879,0.5766181715586197
2021-01-24,Ecuador,6018,0.5874049759056165
2021-01-24,Paraguay,5561,0.5756588011149074
2021-01-24,Peru,7446,0.574975115363954
2021-01-24,Uruguay,10573,0.5701525179230115
2021-01-24,Venezuela,9610,0.6163130785639959
2021-01-25,Argentina,43315,0.5575513488860672
2021-01-25,Bolivia,521,0.5722256871401151
2021-01-25,Brazil,255853,0.5331208679866956
2021-01-25,Chile,13937,0.58182129827079
2021-01-25,Colombia,19802,0.5739718162811838
2021-01-25,Ecuador,4105,0.5923887719853836
2021-01-25,Paraguay,4538,0.5810496273688849
2021-01-25,Peru,4712,0.5757218068760611
2021-01-25,Uruguay,7426,0.5643243011042284
2021-01-25,Venezuela,6527,0.6334552969204842
2021-01-26,Argentina,68483,0.5533454269818787
2021-01-26,Bolivia,788,0.5848260596446702
2021-01-26,Brazil,491193,0.5416262194819551
2021-01-26,Chile,21901,0.5807666691018675
2021-01-26,Colombia,33752,0.554524744578099
2021-01-26,Ecuador,6469,0.5757278707682795
2021-01-26,Paraguay,7052,0.568669745036869
2021-01-26,Peru,7447,0.569133521552303
2021-01-26,Uruguay,11402,0.5578610123662515
2021-01-26,Venezuela,9419,0.6184853444102346
2021-01-27,Argentina,65553,0.5582166194987263
2021-01-27,Bolivia,741,0.5774396990553307
2021-01-27,Brazil,453221,0.5318624960538015
2021-01-27,Chile,19929,0.5882414189874053
2021-01-27,Colombia,32868,0.567681145825727
2021-01-27,Ecuador,7974,0.5415944744168548
2021-01-27,Paraguay,7447,0.5745253182489592
2021-01-27,Peru,11236,0.5455949841580634
2021-01-27,Uruguay,11268,0.5604810473020945
2021-01-27,Venezuela,9616,0.6173766868760399
2021-01-28,Argentina,67740,0.5610696170357249
2021-01-28,Bolivia,869,0.5830831346375144
2021-01-28,Brazil,446026,0.5247861936725662
2021-01-28,Chile,19750,0.5841806113924051
2021-01-28,Colombia,34488,0.5693210701693343
2021-01-28,Ecuador,6055,0.5619698510322048
2021-01-28,Paraguay,8129,0.5814437153401402
2021-01-28,Peru,7556,0.5742094568554791
2021-01-28,Uruguay,12441,0.5589745890201753
2021-01-28,Venezuela,9345,0.6203526962011771
2021-01-29,Argentina,64842,0.5603071935473921
2021-01-29,Bolivia,760,0.5961132671052632
2021-01-29,Brazil,477198,0.5287166230181182
2021-01-29,Chile,22271,0.5805414134973733
2021-01-29,Colombia,30848,0.5787648988265042
2021-01-29,Ecuador,6258,0.588848503835091
2021-01-29,Paraguay,7359,0.5826501087104226
2021-01-29,Peru,7710,0.582211840466926
2021-01-29,Uruguay,11296,0.5711527929355524
2021-01-29,Venezuela,9067,0.6302117810742253
2021-01-30,Argentina,64262,0.55872530439451
2021-01-30,Bolivia,866,0.5697846154734411
2021-01-30,Brazil,472266,0.5289055926702325
2021-01-30,Chile,28726,0.5612733761748938
2021-01-30,Colombia,30195,0.5781681796655075
2021-01-30,Ecuador,6159,0.5753951266439357
2021-01-30,Paraguay,7177,0.5756603367702383
2021-01-30,Peru,7147,0.573675267944592
2021-01-30,Uruguay,11395,0.5603085833260202
2021-01-30,Venezuela,8807,0.6169381260361076
2021-01-31,Argentina,58150,0.5629265280825451
2021-01-31,Bolivia,743,0.5976396702557201
2021-01-31,Brazil,378045,0.5222994153182822
2021-01-31,Chile,24806,0.5658723631379505
2021-01-31,Colombia,27697,0.5775213674044121
2021-01-31,Ecuador,6212,0.5851738296844816
2021-01-31,Paraguay,6032,0.5568837859748011
2021-01-31,Peru,7240,0.572900829558011
2021-01-31,Uruguay,11994,0.554720388277472
2021-01-31,Venezuela,9063,0.6292326498951782
2021-02-01,Argentina,65332,0.5612983717014634
2021-02-01,Bolivia,821,0.6039647600487209
2021-02-01,Brazil,463963,0.519111756859922
2021-02-01,Chile,22341,0.5823075436193546
2021-02-01,Colombia,29583,0.5836349183990805
2021-02-01,Ecuador,6460,0.5967066938080494
2021-02-01,Paraguay,5963,0.5641346166359215
2021-02-01,Peru,7217,0.5869247034778994
2021-02-01,Uruguay,11131,0.551030221004402
2021-02-01,Venezuela,9572,0.6238955372962808
2021-02-02,Argentina,62698,0.5577519411304986
2021-02-02,Bolivia,825,0.5937823272727273
2021-02-02,Brazil,544784,0.5081998878491292
2021-02-02,Chile,19527,0.5898891656168382
2021-02-02,Colombia,28117,0.5850473562613366
2021-02-02,Ecuador,6523,0.5908072014410547
2021-02-02,Paraguay,6671,0.5558898432019188
2021-02-02,Peru,7011,0.5874925502781343
2021-02-02,Uruguay,9679,0.5684703636739332
2021-02-02,Venezuela,9111,0.6242468808034245
2021-02-03,Argentina,64135,0.557829627816325
2021-02-03,Bolivia,858,0.5996215990675992
2021-02-03,Brazil,466614,0.5225466922745567
2021-02-03,Chile,20469,0.5930613622551174
2021-02-03,Colombia,30795,0.5811589694755642
2021-02-03,Ecuador,7376,0.5913222989425163
2021-02-03,Paraguay,6888,0.5636084547038328
2021-02-03,Peru,7970,0.5912744459222083
2021-02-03,Uruguay,12556,0.560137916533928
2021-02-03,Venezuela,9720,0.6259141948559671
2021-02-04,Argentina,64661,0.5626309095281544
2021-02-04,Bolivia,865,0.6136576450867052
2021-02-04,Brazil,445661,0.5282260144280069
2021-02-04,Chile,20279,0.596396240248533
2021-02-04,Colombia,31208,0.5839729602345552
2021-02-04,Ecuador,6528,0.5945342950367647
2021-02-04,Paraguay,7118,0.540799507164934
2021-02-04,Peru,8064,0.572299923487103
2021-02-04,Uruguay,11333,0.5510071361510632
2021-02-04,Venezuela,9856,0.6137430669642857
2021-02-05,Argentina,62720,0.5665296444834184
2021-02-05,Bolivia,729,0.626387157750343
2021-02-05,Brazil,462865,0.5274971250537414
2021-02-05,Chile,21821,0.5975920553136886
2021-02-05,Colombia,32403,0.5838718003271302
2021-02-05,Ecuador,6693,0.58722792917974
2021-02-05,Paraguay,7028,0.5712392741889584
2021-02-05,Peru,7639,0.5941361214818692
2021-02-05,Uruguay,10255,0.5669886615309605
2021-02-05,Venezuela,9905,0.6153487223624432
2021-02-06,Argentina,56699,0.5590761356284943
2021-02-06,Bolivia,869,0.592581402761795
2021-02-06,Brazil,407215,0.5308561958916052
2021-02-06,Chile,26299,0.5603736506711282
2021-02-06,Colombia,30043,0.5842493490996239
2021-02-06,Ecuador,6266,0.5928796737950845
2021-02-06,Paraguay,6055,0.5846069494632534
2021-02-06,Peru,7343,0.5849020890644152
2021-02-06,Uruguay,10512,0.537314479261796
2021-02-06,Venezuela,8718,0.6270008139481532
2021-02-07,Argentina,58188,0.5600722953014368
2021-02-07,Bolivia,694,0.5916113818443803
2021-02-07,Brazil,542099,0.5219940703174143
2021-02-07,Chile,24587,0.5795506506690528
2021-02-07,Colombia,30941,0.5809160104069035
2021-02-07,Ecuador,10589,0.5774167460572293
2021-02-07,Paraguay,7655,0.5776179349444807
2021-02-07,Peru,7997,0.5833472000750282
2021-02-07,Uruguay,11170,0.5631640713518351
2021-02-07,Venezuela,9538,0.6231671454183266
2021-02-08,Argentina,59440,0.5620849042059219
2021-02-08,Bolivia,775,0.5945553625806452
2021-02-08,Brazil,463456,0.5135643937935855
2021-02-08,Chile,21289,0.5812695800178497
2021-02-08,Colombia,28543,0.5783752999334337
2021-02-08,Ecuador,10234,0.5580801206761774
2021-02-08,Paraguay,6774,0.5666658268379097
2021-02-08,Peru,8536,0.57752790920806
2021-02-08,Uruguay,10308,0.5569162300155219
2021-02-08,Venezuela,8502,0.623898794283698
2021-02-09,Argentina,64952,0.5559816913566941
2021-02-09,Bolivia,721,0.5959642565880722
2021-02-09,Brazil,494271,0.5230293883962441
2021-02-09,Chile,20697,0.5856409825095424
2021-02-09,Colombia,31396,0.5926993617021278
2021-02-09,Ecuador,6894,0.5926135330722366
2021-02-09,Paraguay,7026,0.5756058639339597
2021-02-09,Peru,7473,0.5889318521343503
2021-02-09,Uruguay,10240,0.563196205078125
2021-02-09,Venezuela,9305,0.6223558771628157
2021-02-10,Argentina,66655,0.5524350712624709
2021-02-10,Bolivia,767,0.6162331186440678
2021-02-10,Brazil,425974,0.533762201671933
2021-02-10,Chile,22544,0.5886523876419446
2021-02-10,Colombia,32411,0.5896260043503749
2021-02-10,Ecuador,8199,0.5783956998414441
2021-02-10,Paraguay,7286,0.5771509172385397
2021-02-10,Peru,8374,0.587232096489133
2021-02-10,Uruguay,10229,0.5605762167367289
2021-02-10,Venezuela,9323,0.6243403366941972
2021-02-11,Argentina,65802,0.554535067657518
2021-02-11,Bolivia,843,0.6206751008303677
2021-02-11,Brazil,419090,0.5301555485862225
2021-02-11,Chile,23987,0.5968499771542919
2021-02-11,Colombia,33427,0.5837120822987405
2021-02-11,Ecuador,7894,0.5953449858120091
2021-02-11,Paraguay,7520,0.5648792400265957
2021-02-11,Peru,9412,0.5695057021886953
2021-02-11,Uruguay,12080,0.5606204794701986
2021-02-11,Venezuela,8675,0.6321479081268012
2021-02-12,Argentina,63355,0.5624782385289243
2021-02-12,Bolivia,806,0.5942500856079406
2021-02-12,Brazil,444101,0.5295599344135681
2021-02-12,Chile,20565,0.5924349018721128
2021-02-12,Colombia,32777,0.5893848945297006
2021-02-12,Ecuador,7117,0.5952828773359561
2021-02-12,Paraguay,6803,0.5819246294281935
2021-02-12,Peru,9272,0.567214874460742
2021-02-12,Uruguay,12912,0.5563945126239158
2021-02-12,Venezuela,8357,0.6294837219097762
2021-02-13,Argentina,60277,0.5603269552399754
2021-02-13,Bolivia,811,0.6112575450061651
2021-02-13,Brazil,340664,0.5317203407639198
2021-02-13,Chile,20486,0.5890851301864688
2021-02-13,Colombia,29948,0.5851356709630026
2021-02-13,Ecuador,6237,0.5999943716530383
2021-02-13,Paraguay,5756,0.5831236864141764
2021-02-13,Peru,9543,0.5503751695483601
2021-02-13,Uruguay,9927,0.5721067902689634
2021-02-13,Venezuela,8680,0.6012905246543778
2021-02-14,Argentina,64515,0.5645207029218011
2021-02-14,Bolivia,728,0.6231204945054946
2021-02-14,Brazil,376091,0.5310874087867032
2021-02-14,Chile,21556,0.6048118048339209
2021-02-14,Colombia,27109,0.5881254664133683
2021-02-14,Ecuador,5503,0.620687052698528
2021-02-14,Paraguay,7735,0.5911649287653523
2021-02-14,Peru,9271,0.5890486345593786
2021-02-14,Uruguay,11448,0.5685265381726065
2021-02-14,Venezuela,8187,0.6442094286063271
2021-02-15,Argentina,61509,0.558258389211335
2021-02-15,Bolivia,692,0.6129249104046243
2021-02-15,Brazil,379991,0.5307653976225752
2021-02-15,Chile,19157,0.584334150441092
2021-02-15,Colombia,30221,0.5768777290625724
2021-02-15,Ecuador,5892,0.5756920152749491
2021-02-15,Paraguay,7815,0.5558063527831094
2021-02-15,Peru,11219,0.5605228731616008
2021-02-15,Uruguay,9711,0.5691984452682525
2021-02-15,Venezuela,7982,0.6258388367577049
2021-02-16,Argentina,62460,0.5608523436919628
2021-02-16,Bolivia,801,0.6071488252184769
2021-02-16,Brazil,427188,0.534473690286244
2021-02-16,Chile,19997,0.5837749733460019
2021-02-16,Colombia,33145,0.5747463238799215
2021-02-16,Ecuador,6380,0.5550990145768024
2021-02-16,Paraguay,8315,0.5562221681298858
2021-02-16,Peru,11463,0.5391329181715083
2021-02-16,Uruguay,10637,0.5641194006768826
2021-02-16,Venezuela,8903,0.6197864052566551
2021-02-17,Argentina,62611,0.5555365461021227
2021-02-17,Bolivia,734,0.6183895585831062
2021-02-17,Brazil,473024,0.5360987757893891
2021-02-17,Chile,24578,0.5815607332573847
2021-02-17,Colombia,31530,0.576048304915953
2021-02-17,Ecuador,5848,0.5667189172366621
2021-02-17,Paraguay,7186,0.571013422349012
2021-02-17,Peru,8544,0.5622482812499999
2021-02-17,Uruguay,11377,0.564584556034104
2021-02-17,Venezuela,8809,0.6197352541718697
2021-02-18,Argentina,63798,0.560689206479827
2021-02-18,Bolivia,825,0.5780817212121211
2021-02-18,Brazil,384778,0.5330046880434952
2021-02-18,Chile,20317,0.5847703179603289
2021-02-18,Colombia,33985,0.5777684081800794
2021-02-18,Ecuador,6391,0.5783889040838679
2021-02-18,Paraguay,6795,0.5689742573951435
2021-02-18,Peru,9109,0.5718099254583379
2021-02-18,Uruguay,10855,0.5542021064025795
2021-02-18,Venezuela,9167,0.6340539429475291
2021-02-19,Argentina,70573,0.5613670556870191
2021-02-19,Bolivia,687,0.587328695778748
2021-02-19,Brazil,459920,0.5380171390698382
2021-02-19,Chile,19054,0.5855553421328855
2021-02-19,Colombia,31041,0.588908729293515
2021-02-19,Ecuador,6612,0.5933506234119781
2021-02-19,Paraguay,6802,0.5857923632755072
2021-02-19,Peru,8023,0.570826338402094
2021-02-19,Uruguay,9893,0.5702154106944304
2021-02-19,Venezuela,9125,0.6286972077808219
2021-02-20,Argentina,71419,0.5494145279547459
2021-02-20,Bolivia,669,0.5754142526158447
2021-02-20,Brazil,382594,0.5336570419321788
2021-02-20,Chile,17480,0.5921736087528605
2021-02-20,Colombia,28186,0.5813579249627474
2021-02-20,Ecuador,6121,0.5926800166639438
2021-02-20,Paraguay,6785,0.5706177366249079
2021-02-20,Peru,7916,0.5824701099039917
2021-02-20,Uruguay,9281,0.5637773281973926
2021-02-20,Venezuela,8802,0.6302609978413997
2021-02-21,Argentina,61820,0.5548768959074734
2021-02-21,Bolivia,639,0.5774993849765259
2021-02-21,Brazil,452927,0.5312266749652814
2021-02-21,Chile,17275,0.5917076904775687
2021-02-21,Colombia,26655,0.5818101315325455
2021-02-21,Ecuador,6444,0.5982122501551831
2021-02-21,Paraguay,7686,0.5657120309653917
2021-02-21,Peru,8530,0.5835628296600233
2021-02-21,Uruguay,9616,0.570170516014975
2021-02-21,Venezuela,8761,0.6305608075562151
2021-02-22,Argentina,68295,0.5502740278644117
2021-02-22,Bolivia,712,0.6030151053370786
2021-02-22,Brazil,431774,0.5364966970614257
2021-02-22,Chile,18982,0.584106783321041
2021-02-22,Colombia,28472,0.5760589406434392
2021-02-22,Ecuador,5769,0.5944083449471312
2021-02-22,Paraguay,7185,0.5642869120389702
2021-02-22,Peru,7616,0.5693267352941175
2021-02-22,Uruguay,10800,0.5622630212037036
2021-02-22,Venezuela,9235,0.6237954765565783
2021-02-23,Argentina,76626,0.5564773422076058
2021-02-23,Bolivia,803,0.5818299726027397
2021-02-23,Brazil,416333,0.5344428604722662
2021-02-23,Chile,20127,0.5879684391116411
2021-02-23,Colombia,30363,0.576205027368837
2021-02-23,Ecuador,6671,0.5874103573677109
2021-02-23,Paraguay,7394,0.5678584417094941
2021-02-23,Peru,7212,0.5768046469772601
2021-02-23,Uruguay,10947,0.5742576304923722
2021-02-23,Venezuela,9776,0.6225566181464812
2021-02-24,Argentina,72270,0.5598144463401135
2021-02-24,Bolivia,833,0.5946695486194478
2021-02-24,Brazil,494793,0.53740610313808
2021-02-24,Chile,19423,0.5953962206662204
2021-02-24,Colombia,31082,0.5762866179460782
2021-02-24,Ecuador,7424,0.5607747081088362
2021-02-24,Paraguay,8275,0.5840679649546828
2021-02-24,Peru,7729,0.5701016670979427
2021-02-24,Uruguay,10319,0.5746755854249443
2021-02-24,Venezuela,10234,0.6129817947039281
2021-02-25,Argentina,69379,0.5597419740411363
2021-02-25,Bolivia,767,0.5885653076923076
2021-02-25,Brazil,415606,0.5358510940361785
2021-02-25,Chile,19698,0.5973627140318815
2021-02-25,Colombia,31710,0.5811714604541154
2021-02-25,Ecuador,6583,0.5781295009873918
2021-02-25,Paraguay,8472,0.5605817180122757
2021-02-25,Peru,7278,0.5732844119263534
2021-02-25,Uruguay,11426,0.5714191216523719
2021-02-25,Venezuela,10108,0.6161470148397309
2021-02-26,Argentina,68519,0.563946768020549
2021-02-26,Bolivia,816,0.6051727818627451
2021-02-26,Brazil,521398,0.5224531859903566
2021-02-26,Chile,21835,0.5653654370506068
2021-02-26,Colombia,30899,0.5814809020033012
2021-02-26,Ecuador,6952,0.572612118383199
2021-02-26,Paraguay,8046,0.5809005832711907
2021-02-26,Peru,7705,0.5798880072680078
2021-02-26,Uruguay,12387,0.5695154236699767
2021-02-26,Venezuela,10226,0.6269673801095248
2021-02-27,Argentina,64247,0.5609486695876851
2021-02-27,Bolivia,780,0.5778234769230769
2021-02-27,Brazil,371996,0.5333688007021581
2021-02-27,Chile,19098,0.5820229044402555
2021-02-27,Colombia,27101,0.5833989486734806
2021-02-27,Ecuador,5858,0.5908603369750769
2021-02-27,Paraguay,6433,0.5912006723146278
2021-02-27,Peru,7192,0.5864714765016686
2021-02-27,Uruguay,11448,0.576524355171209
2021-02-27,Venezuela,10116,0.622453712633452
