DATE,NAME_0,N,SCORE
2022-02-28,Uruguay,9899,0.58221118870593
2022-02-28,Venezuela,10544,0.6322099121775417
2022-03-02,Argentina,39654,0.5689973800373229
2022-03-02,Bolivia,510,0.5819802039215686
2022-03-02,Brazil,175033,0.5458959978118412
2022-03-02,Chile,13819,0.5911959198929011
2022-03-02,Colombia,19394,0.5864050852325462
2022-03-02,Ecuador,3203,0.6156839219481737
2022-03-02,Paraguay,5262,0.5772193369441276
2022-03-02,Peru,4992,0.5891649316907052
2022-03-02,Uruguay,6278,0.5829270358394394
2022-03-02,Venezuela,7432,0.6339503506458558
2022-03-03,Argentina,62500,0.566643499552
2022-03-03,Bolivia,638,0.6017961347962382
2022-03-03,Brazil,279577,0.5434857700025395
2022-03-03,Chile,20416,0.5950903959149687
2022-03-03,Colombia,29318,0.5903643021693158
2022-03-03,Ecuador,5510,0.6039553520871143
2022-03-03,Paraguay,7770,0.5788676180180179
2022-03-03,Peru,7569,0.5855610931430837
2022-03-03,Uruguay,8869,0.5785519783515617
2022-03-03,Venezuela,10181,0.6299999620862391
2022-03-04,Argentina,62065,0.5678440528155965
2022-03-04,Bolivia,646,0.6147665743034058
2022-03-04,Brazil,291731,0.5407625287508012
2022-03-04,Chile,19844,0.5953869065712558
2022-03-04,Colombia,31646,0.5892430974846742
2022-03-04,Ecuador,5343,0.6104289900804792
2022-03-04,Paraguay,8309,0.5878067061018173
2022-03-04,Peru,7328,0.5961970539028384
2022-03-04,Uruguay,9700,0.5760723845360826
2022-03-04,Venezuela,11068,0.6251951384170581
2022-03-05,Argentina,57979,0.5697628488073267
2022-03-05,Bolivia,668,0.6072908143712574
2022-03-05,Brazil,286126,0.5445774918707144
2022-03-05,Chile,18281,0.6092050954542968
2022-03-05,Colombia,26641,0.5934781061897076
2022-03-05,Ecuador,5617,0.60976482695389
2022-03-05,Paraguay,6108,0.5942354937786509
2022-03-05,Peru,7384,0.5836017267063921
2022-03-05,Uruguay,9375,0.5803255451733332
2022-03-05,Venezuela,10224,0.6350057689749609
2022-03-06,Argentina,55607,0.5632523461434712
2022-03-06,Bolivia,515,0.5985563029126214
2022-03-06,Brazil,315727,0.5403424940375704
2022-03-06,Chile,22928,0.5798338948011166
2022-03-06,Colombia,28010,0.5772904654409139
2022-03-06,Ecuador,5987,0.5899577160514448
2022-03-06,Paraguay,6321,0.5718733088118968
2022-03-06,Peru,7754,0.5757485161207119
2022-03-06,Uruguay,9666,0.5722958603351954
2022-03-06,Venezuela,10559,0.6159783166966569
2022-03-07,Argentina,58141,0.5588172572023186
2022-03-07,Bolivia,577,0.6060870589254765
2022-03-07,Brazil,324032,0.534410115605866
2022-03-07,Chile,19017,0.596158920176684
2022-03-07,Colombia,29552,0.5890149060638875
2022-03-07,Ecuador,5073,0.6124890520402129
2022-03-07,Paraguay,7362,0.5579399019288236
2022-03-07,Peru,7212,0.5801692326677759
2022-03-07,Uruguay,9421,0.5765070920284472
2022-03-07,Venezuela,10132,0.6290897230556652
2022-03-08,Argentina,60601,0.5837105291001798
2022-03-08,Bolivia,706,0.627707395184136
2022-03-08,Brazil,359820,0.5510854393363348
2022-03-08,Chile,18908,0.6054162725301461
2022-03-08,Colombia,31203,0.6130233729128609
2022-03-08,Ecuador,5769,0.6450281412723176
2022-03-08,Paraguay,7476,0.5754972425093633
2022-03-08,Peru,7782,0.5960117517347726
2022-03-08,Uruguay,9487,0.6018202147148729
2022-03-08,Venezuela,11896,0.6591234634330868
2022-03-09,Argentina,63559,0.561665901729102
2022-03-09,Bolivia,673,0.61714311589896
2022-03-09,Brazil,344678,0.5402663334271407
2022-03-09,Chile,18835,0.5960120639235466
2022-03-09,Colombia,30830,0.5909730151800195
2022-03-09,Ecuador,6188,0.5929721574014221
2022-03-09,Paraguay,8535,0.5699429930872876
2022-03-09,Peru,7575,0.5741826728712871
2022-03-09,Uruguay,9366,0.5760226144565449
2022-03-09,Venezuela,11179,0.6313649151981394
2022-03-10,Argentina,57557,0.5644944219295654
2022-03-10,Bolivia,699,0.6043301587982831
2022-03-10,Brazil,275903,0.5366318708821579
2022-03-10,Chile,19886,0.5985113708639244
2022-03-10,Colombia,29742,0.5897083473539103
2022-03-10,Ecuador,6174,0.6008104332685454
2022-03-10,Paraguay,9141,0.5591392837763921
2022-03-10,Peru,6574,0.5783910941588074
2022-03-10,Uruguay,8732,0.5820554013971598
2022-03-10,Venezuela,10874,0.6356391535773405
2022-03-11,Argentina,58548,0.5692160570642891
2022-03-11,Bolivia,809,0.6292289728059332
2022-03-11,Brazil,282180,0.5398647360337373
2022-03-11,Chile,27468,0.6129073175331293
2022-03-11,Colombia,29883,0.5951070623431381
2022-03-11,Ecuador,5294,0.5943986630147337
2022-03-11,Paraguay,7276,0.5844590243265531
2022-03-11,Peru,6327,0.5905103820135925
2022-03-11,Uruguay,9041,0.593211921468864
2022-03-11,Venezuela,10377,0.6432627364363497
2022-03-12,Argentina,53536,0.5697550874178123
2022-03-12,Bolivia,597,0.5943071340033501
2022-03-12,Brazil,267264,0.54206006770085
2022-03-12,Chile,20506,0.61022430288696
2022-03-12,Colombia,29076,0.5912388636676297
2022-03-12,Ecuador,4772,0.6052697451802179
2022-03-12,Paraguay,5991,0.5877497806710065
2022-03-12,Peru,6805,0.591995785157972
2022-03-12,Uruguay,8753,0.5941597127841883
2022-03-12,Venezuela,9863,0.637911877015107
2022-03-13,Argentina,52151,0.5707225581292784
2022-03-13,Bolivia,603,0.5885078706467661
2022-03-13,Brazil,257516,0.5494939528456484
2022-03-13,Chile,19736,0.6052717686967977
2022-03-13,Colombia,38645,0.5917253327467978
2022-03-13,Ecuador,5613,0.6116855054338143
2022-03-13,Paraguay,7154,0.5866263052837575
2022-03-13,Peru,7109,0.5843859092699395
2022-03-13,Uruguay,8867,0.5901196439607533
2022-03-13,Venezuela,10310,0.6350216559650824
2022-03-14,Argentina,60857,0.5663185806727247
2022-03-14,Bolivia,685,0.6111258496350365
2022-03-14,Brazil,295689,0.5373334126531591
2022-03-14,Chile,22160,0.59807127933213
2022-03-14,Colombia,41377,0.5821991285980134
2022-03-14,Ecuador,5620,0.5999009096085409
2022-03-14,Paraguay,7927,0.5808139420966318
2022-03-14,Peru,6883,0.5883799616446317
2022-03-14,Uruguay,9522,0.580404661310649
2022-03-14,Venezuela,10501,0.6377065633749167
2022-03-15,Argentina,60478,0.5658119592744468
2022-03-15,Bolivia,703,0.5835863413940255
2022-03-15,Brazil,291328,0.5368933727276471
2022-03-15,Chile,21516,0.5960050179866146
2022-03-15,Colombia,36742,0.5693832822110935
2022-03-15,Ecuador,5568,0.6135677909482758
2022-03-15,Paraguay,7475,0.5688290271571906
2022-03-15,Peru,7056,0.5751964536564627
2022-03-15,Uruguay,9452,0.5861678715615743
2022-03-15,Venezuela,10651,0.6325312873908554
2022-03-16,Argentina,61484,0.565120986419231
2022-03-16,Bolivia,603,0.633962303482587
2022-03-16,Brazil,300196,0.5441113547449
2022-03-16,Chile,21188,0.5979744072116292
2022-03-16,Colombia,32933,0.5814977777305438
2022-03-16,Ecuador,6174,0.6023457495950763
2022-03-16,Paraguay,7811,0.5720054686979901
2022-03-16,Peru,7186,0.5841088822710827
2022-03-16,Uruguay,9215,0.5782897112316875
2022-03-16,Venezuela,10912,0.6352428809567449
2022-03-17,Argentina,62879,0.5646903850570143
2022-03-17,Bolivia,583,0.6106753276157804
2022-03-17,Brazil,300043,0.5386932906050133
2022-03-17,Chile,20630,0.6011222021328162
2022-03-17,Colombia,34407,0.5804820371726683
2022-03-17,Ecuador,5069,0.6070531974748471
2022-03-17,Paraguay,11165,0.589515638244514
2022-03-17,Peru,8951,0.5776858657133281
2022-03-17,Uruguay,9794,0.5838441025117419
2022-03-17,Venezuela,10940,0.6214147998171847
2022-03-18,Argentina,64720,0.5679696481767614
2022-03-18,Bolivia,679,0.6198236804123713
2022-03-18,Brazil,321683,0.5466811349558416
2022-03-18,Chile,20535,0.6024344372047724
2022-03-18,Colombia,36788,0.5753825350114168
2022-03-18,Ecuador,4769,0.6087772004613127
2022-03-18,Paraguay,7397,0.5794490955792889
2022-03-18,Peru,8834,0.5832796162553769
2022-03-18,Uruguay,9721,0.5787572662277544
2022-03-18,Venezuela,10724,0.6317187001118986
2022-03-19,Argentina,56380,0.5757980297445903
2022-03-19,Bolivia,577,0.6251760155979201
2022-03-19,Brazil,270716,0.5464906111977127
2022-03-19,Chile,20222,0.603799049006033
2022-03-19,Colombia,33315,0.5846674822752513
2022-03-19,Ecuador,5078,0.6055293580149665
2022-03-19,Paraguay,5874,0.5996140682669392
2022-03-19,Peru,7332,0.5890224694489907
2022-03-19,Uruguay,8485,0.5837417783146729
2022-03-19,Venezuela,9951,0.6340297215355241
2022-03-20,Argentina,58379,0.5744418429572278
2022-03-20,Bolivia,493,0.6200048681541582
2022-03-20,Brazil,270554,0.5455067956045743
2022-03-20,Chile,20837,0.6079088167682488
2022-03-20,Colombia,30956,0.58278526295387
2022-03-20,Ecuador,4929,0.6038656080340841
2022-03-20,Paraguay,6218,0.5927104572209714
2022-03-20,Peru,7494,0.5848014009874566
2022-03-20,Uruguay,8535,0.5863260377270064
2022-03-20,Venezuela,10320,0.6325827754844962
2022-03-21,Argentina,65122,0.5711023434476827
2022-03-21,Bolivia,590,0.6153744847457628
2022-03-21,Brazil,275129,0.5434798449490966
2022-03-21,Chile,19917,0.6001019560174725
2022-03-21,Colombia,32308,0.5770468409681813
2022-03-21,Ecuador,5230,0.6086779502868069
2022-03-21,Paraguay,8038,0.5795725951729286
2022-03-21,Peru,7073,0.5833890935953627
2022-03-21,Uruguay,9532,0.5692158009861518
2022-03-21,Venezuela,10114,0.632837373838244
2022-03-22,Argentina,60453,0.5689506425156733
2022-03-22,Bolivia,520,0.61087045
2022-03-22,Brazil,283256,0.5415657654842263
2022-03-22,Chile,19546,0.6001849963163819
2022-03-22,Colombia,36854,0.580363112525099
2022-03-22,Ecuador,4986,0.609012724628961
2022-03-22,Paraguay,7906,0.5779818848975462
2022-03-22,Peru,7076,0.5725799267947994
2022-03-22,Uruguay,9354,0.5702199556339536
2022-03-22,Venezuela,10261,0.6239591985186629
2022-03-23,Argentina,61726,0.5702864376923825
2022-03-23,Bolivia,694,0.5890978804034583
2022-03-23,Brazil,293989,0.5465969832000517
2022-03-23,Chile,19343,0.5965869596753347
2022-03-23,Colombia,35341,0.586368119747602
2022-03-23,Ecuador,5595,0.5951336634495086
2022-03-23,Paraguay,10519,0.5656714995722028
2022-03-23,Peru,6800,0.5853275330882353
2022-03-23,Uruguay,9502,0.572353170595664
2022-03-23,Venezuela,10428,0.6320893270042195
2022-03-24,Argentina,63909,0.5611197419455788
2022-03-24,Bolivia,682,0.589019564516129
2022-03-24,Brazil,284519,0.5473706449129935
2022-03-24,Chile,21060,0.5991104245963913
2022-03-24,Colombia,38045,0.585883645761598
2022-03-24,Ecuador,6074,0.6093668175831413
2022-03-24,Paraguay,8460,0.5808972647754137
2022-03-24,Peru,7334,0.5903251345786747
2022-03-24,Uruguay,10801,0.5778103283029349
2022-03-24,Venezuela,10020,0.6345052497005987
2022-03-25,Argentina,64383,0.567243767252225
2022-03-25,Bolivia,729,0.6082616310013718
2022-03-25,Brazil,306923,0.550749539695624
2022-03-25,Chile,24916,0.5830585913469256
2022-03-25,Colombia,36349,0.591667155987785
2022-03-25,Ecuador,6592,0.5929223137135923
2022-03-25,Paraguay,12129,0.5736414835518179
2022-03-25,Peru,10811,0.5483069998150032
2022-03-25,Uruguay,13388,0.5803616496862863
2022-03-25,Venezuela,10722,0.6245583612199217
2022-03-26,Argentina,57505,0.5749572766194245
2022-03-26,Bolivia,541,0.6000064731977818
2022-03-26,Brazil,271856,0.5487497154008004
2022-03-26,Chile,19845,0.5961617947089948
2022-03-26,Colombia,31557,0.5834637411667776
2022-03-26,Ecuador,4852,0.6053254861912613
2022-03-26,Paraguay,6216,0.5773799913127413
2022-03-26,Peru,6165,0.5736687064071371
2022-03-26,Uruguay,9274,0.5823297569549277
2022-03-26,Venezuela,9965,0.6276179141996989
2022-03-27,Argentina,48990,0.5779920800367422
2022-03-27,Bolivia,489,0.599399018404908
2022-03-27,Brazil,272415,0.5500091382926784
2022-03-27,Chile,18260,0.6026744025739321
2022-03-27,Colombia,28645,0.5852945428521558
2022-03-27,Ecuador,5854,0.6025087550392894
2022-03-27,Paraguay,5538,0.5904420019862766
2022-03-27,Peru,6135,0.588132742787286
2022-03-27,Uruguay,9963,0.5983373331325905
2022-03-27,Venezuela,9470,0.638622413938754
2022-03-28,Argentina,57520,0.5763629989047288
2022-03-28,Bolivia,660,0.6269585030303031
2022-03-28,Brazil,291746,0.546900476702337
2022-03-28,Chile,20051,0.6032504680065832
2022-03-28,Colombia,34665,0.5949363429972596
2022-03-28,Ecuador,5308,0.6088920346646571
2022-03-28,Paraguay,6932,0.5857679109924986
2022-03-28,Peru,8351,0.5804354231828524
2022-03-28,Uruguay,12561,0.5593734026749462
2022-03-28,Venezuela,10713,0.6312784691496314
2022-03-29,Argentina,59057,0.5676079568721744
2022-03-29,Bolivia,571,0.6198326024518389
2022-03-29,Brazil,258069,0.5423129945247201
2022-03-29,Chile,18400,0.5948113351086957
2022-03-29,Colombia,32738,0.5821916072148574
2022-03-29,Ecuador,5140,0.6063101145914397
2022-03-29,Paraguay,7307,0.5813835003421377
2022-03-29,Peru,8087,0.5749449586991467
2022-03-29,Uruguay,9224,0.5726525936686904
2022-03-29,Venezuela,9165,0.6300976668848881
2022-03-30,Argentina,60603,0.5693252783195553
2022-03-30,Bolivia,691,0.6035745426917513
2022-03-30,Brazil,270564,0.5465957619712897
2022-03-30,Chile,21917,0.5862966514577724
2022-03-30,Colombia,37826,0.5677061999947126
2022-03-30,Ecuador,6169,0.6101543759118171
2022-03-30,Paraguay,8050,0.5608496776397516
2022-03-30,Peru,8732,0.592705496220797
2022-03-30,Uruguay,10515,0.5903577778411794
2022-03-30,Venezuela,9965,0.6228678031108882
2022-03-31,Argentina,56359,0.5691845078869391
2022-03-31,Bolivia,577,0.5986893032928943
2022-03-31,Brazil,296447,0.5337091763890341
2022-03-31,Chile,17014,0.5993279761372987
2022-03-31,Colombia,32286,0.5877435188626651
2022-03-31,Ecuador,5026,0.6118822733784322
2022-03-31,Paraguay,8179,0.5577849904633817
2022-03-31,Peru,6981,0.5803046039249392
2022-03-31,Uruguay,7966,0.5840224383630429
2022-03-31,Venezuela,8894,0.6264763664268046
2022-04-01,Argentina,58725,0.5764319302341422
2022-04-01,Bolivia,639,0.5982313286384976
2022-04-01,Brazil,277534,0.5469080573191032
2022-04-01,Chile,17669,0.6043009152187446
2022-04-01,Colombia,31264,0.5927537602993859
2022-04-01,Ecuador,5941,0.611472192560175
2022-04-01,Paraguay,6248,0.5874072975352113
2022-04-01,Peru,7586,0.5863617757711573
2022-04-01,Uruguay,8868,0.5921022670275148
2022-04-01,Venezuela,9186,0.6301837178314826
2022-04-04,Argentina,33437,0.5821732790322098
2022-04-04,Bolivia,471,0.6183220127388536
2022-04-04,Brazil,160017,0.5427592980995769
2022-04-04,Chile,12357,0.6013917085053007
2022-04-04,Colombia,18238,0.5941390101984866
2022-04-04,Ecuador,2764,0.5979012033285095
2022-04-04,Paraguay,3883,0.5816204784960082
2022-04-04,Peru,5834,0.5525946803222489
2022-04-04,Uruguay,5707,0.5944691138952164
2022-04-04,Venezuela,6622,0.6465807065841135
2022-04-05,Argentina,51496,0.5693095058062762
2022-04-05,Bolivia,687,0.6037366419213973
2022-04-05,Brazil,251561,0.5418115407078204
2022-04-05,Chile,18039,0.5942805696546372
2022-04-05,Colombia,30890,0.5836709730657171
2022-04-05,Ecuador,4606,0.5932474316109423
2022-04-05,Paraguay,7358,0.5815424665670018
2022-04-05,Peru,15983,0.5307118846899831
2022-04-05,Uruguay,7549,0.5816626475029805
2022-04-05,Venezuela,9525,0.6239259405774279
2022-04-06,Argentina,56355,0.5688343828054299
2022-04-06,Bolivia,678,0.5978259896755161
2022-04-06,Brazil,283174,0.5380625921482903
2022-04-06,Chile,18135,0.5997489172870141
2022-04-06,Colombia,32415,0.5829480293691193
2022-04-06,Ecuador,5760,0.6067506694444446
2022-04-06,Paraguay,8175,0.5675382603058103
2022-04-06,Peru,10659,0.5525838755980862
2022-04-06,Uruguay,8593,0.5708467060397997
2022-04-06,Venezuela,10040,0.6213839918326693
2022-04-07,Argentina,55487,0.5668070232126444
2022-04-07,Bolivia,507,0.612929238658777
2022-04-07,Brazil,265996,0.5484520707266274
2022-04-07,Chile,20707,0.5830699148597093
2022-04-07,Colombia,30885,0.5903785775295451
2022-04-07,Ecuador,5236,0.5920552690985486
2022-04-07,Paraguay,5994,0.5739230428762095
2022-04-07,Peru,9830,0.5602399009155646
2022-04-07,Uruguay,7807,0.5778301622902523
2022-04-07,Venezuela,9597,0.6265583158278628
2022-04-08,Argentina,54682,0.5774085371237335
2022-04-08,Bolivia,604,0.6111700115894041
2022-04-08,Brazil,255706,0.5466314477133897
2022-04-08,Chile,19149,0.5994469324246697
2022-04-08,Colombia,31727,0.5897128853972957
2022-04-08,Ecuador,5230,0.6080180390057361
2022-04-08,Paraguay,5974,0.584732676933378
2022-04-08,Peru,8117,0.5797272335838364
2022-04-08,Uruguay,7853,0.5837416014262065
2022-04-08,Venezuela,9975,0.6262725592982457
2022-04-09,Argentina,48133,0.5769252494130845
2022-04-09,Bolivia,595,0.631179287394958
2022-04-09,Brazil,236469,0.5430572001277123
2022-04-09,Chile,17213,0.6009344553535119
2022-04-09,Colombia,28337,0.5931553476726541
2022-04-09,Ecuador,4422,0.609124237449118
2022-04-09,Paraguay,5484,0.5748984319839533
2022-04-09,Peru,7460,0.5783853837801609
2022-04-09,Uruguay,8625,0.5829927562898551
2022-04-09,Venezuela,9749,0.6347494869217356
2022-04-10,Argentina,49431,0.5746991167283688
2022-04-10,Bolivia,616,0.6143398944805195
2022-04-10,Brazil,242272,0.5455579511127988
2022-04-10,Chile,17930,0.6013236098159509
2022-04-10,Colombia,26903,0.5860178354086906
2022-04-10,Ecuador,6340,0.59481836829653
2022-04-10,Paraguay,4797,0.5928228444861371
2022-04-10,Peru,6841,0.5811959883058032
2022-04-10,Uruguay,7445,0.5957300800537273
2022-04-10,Venezuela,9564,0.6263329440610623
2022-04-11,Argentina,56022,0.5679024562671807
2022-04-11,Bolivia,669,0.6064898281016442
2022-04-11,Brazil,252719,0.5407025049996241
2022-04-11,Chile,17262,0.5953151841617426
2022-04-11,Colombia,29329,0.5837206242285793
2022-04-11,Ecuador,5627,0.5884466511462592
2022-04-11,Paraguay,6274,0.5726958146318138
2022-04-11,Peru,7494,0.5782245779290099
2022-04-11,Uruguay,6896,0.5902388422273782
2022-04-11,Venezuela,9250,0.6254926472432433
2022-04-12,Argentina,54489,0.5692459776468645
2022-04-12,Bolivia,694,0.6345242536023056
2022-04-12,Brazil,255551,0.5427859754060833
2022-04-12,Chile,19339,0.5854036614612957
2022-04-12,Colombia,31305,0.5809560414310813
2022-04-12,Ecuador,5509,0.5900269945543656
2022-04-12,Paraguay,6261,0.5708528532183356
2022-04-12,Peru,6840,0.5713257412280702
2022-04-12,Uruguay,7383,0.5862625680617636
2022-04-12,Venezuela,9788,0.6194709152022886
2022-04-13,Argentina,56525,0.5731539858115878
2022-04-13,Bolivia,655,0.6262775832061068
2022-04-13,Brazil,269877,0.5477539119302497
2022-04-13,Chile,20485,0.5819415284354407
2022-04-13,Colombia,31962,0.5848075865715537
2022-04-13,Ecuador,5552,0.6282732798991354
2022-04-13,Paraguay,7680,0.5678971846354166
2022-04-13,Peru,7297,0.5759602448951625
2022-04-13,Uruguay,8240,0.5901220523058253
2022-04-13,Venezuela,9562,0.6277983253503451
2022-04-14,Argentina,53453,0.5730350733354536
2022-04-14,Bolivia,735,0.5971008476190477
2022-04-14,Brazil,270737,0.5456223660268084
2022-04-14,Chile,20121,0.5975025201033747
2022-04-14,Colombia,33577,0.5813978176728117
2022-04-14,Ecuador,5413,0.5969282979863292
2022-04-14,Paraguay,4487,0.5908041232449297
2022-04-14,Peru,7618,0.5710773012601734
2022-04-14,Uruguay,7737,0.5863515724440997
2022-04-14,Venezuela,9887,0.6250317245878426
2022-04-15,Argentina,45766,0.5779000638683739
2022-04-15,Bolivia,613,0.6351184127243066
2022-04-15,Brazil,238226,0.551463334497494
2022-04-15,Chile,17190,0.6034693624200117
2022-04-15,Colombia,28700,0.5865256033449477
2022-04-15,Ecuador,4947,0.574678754396604
2022-04-15,Paraguay,4148,0.595003162246866
2022-04-15,Peru,6235,0.5830513377706495
2022-04-15,Uruguay,6873,0.5838677864105921
2022-04-15,Venezuela,9500,0.6225528244210526
2022-04-16,Argentina,46684,0.5754370467826236
2022-04-16,Bolivia,513,0.6189575964912281
2022-04-16,Brazil,244404,0.5521099455041651
2022-04-16,Chile,16493,0.612516535499909
2022-04-16,Colombia,28906,0.5810168721372725
2022-04-16,Ecuador,5079,0.5944584906477653
2022-04-16,Paraguay,4389,0.5883570380496697
2022-04-16,Peru,6809,0.5896810862094287
2022-04-16,Uruguay,6898,0.5840321658451725
2022-04-16,Venezuela,9783,0.6326678105897986
2022-04-17,Argentina,48755,0.5901551554097015
2022-04-17,Bolivia,453,0.6025435187637969
2022-04-17,Brazil,253853,0.5592556651250921
2022-04-17,Chile,17766,0.6055766156703817
2022-04-17,Colombia,32181,0.5865916079674341
2022-04-17,Ecuador,4735,0.608023064625132
2022-04-17,Paraguay,5401,0.590161829476023
2022-04-17,Peru,7453,0.5915419307661345
2022-04-17,Uruguay,7746,0.5922235676478181
2022-04-17,Venezuela,10260,0.6303235410331385
2022-04-18,Argentina,54445,0.5692704248875011
2022-04-18,Bolivia,603,0.5951366467661692
2022-04-18,Brazil,254731,0.5445777664595199
2022-04-18,Chile,19106,0.5894475673086987
2022-04-18,Colombia,34617,0.5818828919605974
2022-04-18,Ecuador,5443,0.6028447675914017
2022-04-18,Paraguay,7688,0.5789940140478668
2022-04-18,Peru,7181,0.5771259965185906
2022-04-18,Uruguay,7649,0.58249273826644
2022-04-18,Venezuela,9485,0.629302053241961
2022-04-19,Argentina,54700,0.5722685571480804
2022-04-19,Bolivia,610,0.5815802196721311
2022-04-19,Brazil,248840,0.5469458554251728
2022-04-19,Chile,20759,0.5834406295100919
2022-04-19,Colombia,35293,0.586821784348171
2022-04-19,Ecuador,5313,0.5734614950122341
2022-04-19,Paraguay,6788,0.5861865030936947
2022-04-19,Peru,6906,0.5753899093541849
2022-04-19,Uruguay,7787,0.5796849228200848
2022-04-19,Venezuela,9943,0.6372588526601629
2022-04-20,Argentina,58638,0.5720413950339371
2022-04-20,Bolivia,756,0.6013955886243386
2022-04-20,Brazil,270255,0.5442118750328394
2022-04-20,Chile,19291,0.5949760175729615
2022-04-20,Colombia,35973,0.5768793117338004
2022-04-20,Ecuador,5728,0.5929107781075419
2022-04-20,Paraguay,7544,0.5872226033934252
2022-04-20,Peru,8127,0.580570446044051
2022-04-20,Uruguay,7850,0.5884141568152865
2022-04-20,Venezuela,9409,0.626742325007971
2022-04-21,Argentina,57729,0.5713410828006721
2022-04-21,Bolivia,713,0.6171531697054696
2022-04-21,Brazil,252469,0.5498044460230761
2022-04-21,Chile,18537,0.5951163190376005
2022-04-21,Colombia,33106,0.5819686066574034
2022-04-21,Ecuador,5990,0.5825806033388982
2022-04-21,Paraguay,6820,0.5783479417888564
2022-04-21,Peru,6697,0.5693128651635061
2022-04-21,Uruguay,8119,0.5770914910703289
2022-04-21,Venezuela,9958,0.624739017172123
2022-04-22,Argentina,56139,0.5784048426049627
2022-04-22,Bolivia,759,0.62422004743083
2022-04-22,Brazil,270237,0.5514330144946843
2022-04-22,Chile,19282,0.5951924615185147
2022-04-22,Colombia,33362,0.5850739727834062
2022-04-22,Ecuador,6031,0.5817279822583319
2022-04-22,Paraguay,6678,0.5808119156933215
2022-04-22,Peru,7005,0.577520909350464
2022-04-22,Uruguay,9122,0.5666794689761018
2022-04-22,Venezuela,9787,0.6336854974966792
2022-04-23,Argentina,51423,0.579864651362231
2022-04-23,Bolivia,650,0.633449816923077
2022-04-23,Brazil,275275,0.5511655741349559
2022-04-23,Chile,17286,0.6026816575263219
2022-04-23,Colombia,33591,0.5848002201184841
2022-04-23,Ecuador,5124,0.5941716619828259
2022-04-23,Paraguay,5739,0.5774413308938839
2022-04-23,Peru,7184,0.5869203041481068
2022-04-23,Uruguay,7763,0.5838977158315084
2022-04-23,Venezuela,10085,0.6369151761031233
2022-04-24,Argentina,48942,0.5816795121163827
2022-04-24,Bolivia,504,0.5881269702380952
2022-04-24,Brazil,254030,0.5507044914931307
2022-04-24,Chile,20951,0.5945794249916473
2022-04-24,Colombia,31485,0.5854931926631729
2022-04-24,Ecuador,4482,0.5978994672021418
2022-04-24,Paraguay,5874,0.5831486988423562
2022-04-24,Peru,6385,0.5899006956930306
2022-04-24,Uruguay,6716,0.5829211182251341
2022-04-24,Venezuela,9587,0.6331233207468447
2022-04-25,Argentina,54197,0.5733224805063011
2022-04-25,Bolivia,599,0.6010501218697831
2022-04-25,Brazil,261886,0.5449842541449333
2022-04-25,Chile,20268,0.5909080916222618
2022-04-25,Colombia,34000,0.5800806074117647
2022-04-25,Ecuador,5310,0.6083134907721279
2022-04-25,Paraguay,6333,0.5838179047844623
2022-04-25,Peru,6657,0.5784945171999398
2022-04-25,Uruguay,7878,0.5747333844884488
2022-04-25,Venezuela,9683,0.6352012151192813
2022-04-26,Argentina,58297,0.5762029332555706
2022-04-26,Bolivia,738,0.6105499254742547
2022-04-26,Brazil,302938,0.5500627207118288
2022-04-26,Chile,23603,0.5783593638944202
2022-04-26,Colombia,34272,0.5845032918709151
2022-04-26,Ecuador,5613,0.6005657224300731
2022-04-26,Paraguay,7971,0.5961227937523522
2022-04-26,Peru,7183,0.5762980196296813
2022-04-26,Uruguay,8618,0.5873255919006731
2022-04-26,Venezuela,10402,0.6256343501249759
2022-04-27,Argentina,60128,0.566052071497472
2022-04-27,Bolivia,773,0.606176635187581
2022-04-27,Brazil,325920,0.5489784720360824
2022-04-27,Chile,22361,0.589550668216985
2022-04-27,Colombia,34400,0.5858154684883721
2022-04-27,Ecuador,5570,0.6037737955116697
2022-04-27,Paraguay,7374,0.5916619315161379
2022-04-27,Peru,7585,0.5739448230718524
2022-04-27,Uruguay,8966,0.5745186575953602
2022-04-27,Venezuela,10161,0.6308854244660959
2022-04-28,Argentina,57561,0.575635287746912
2022-04-28,Bolivia,766,0.6124496840731071
2022-04-28,Brazil,270708,0.5423941580263606
2022-04-28,Chile,20687,0.591074523275487
2022-04-28,Colombia,35839,0.5868631128379699
2022-04-28,Ecuador,6214,0.5939096866752493
2022-04-28,Paraguay,7549,0.581598686713472
2022-04-28,Peru,7193,0.5797196902544139
2022-04-28,Uruguay,8551,0.5736976230850193
2022-04-28,Venezuela,10099,0.6363319216754134
2022-04-29,Argentina,54402,0.5847688457961103
2022-04-29,Bolivia,740,0.6222918810810811
2022-04-29,Brazil,271282,0.5456203015902271
2022-04-29,Chile,20170,0.5955740611303917
2022-04-29,Colombia,35307,0.5905108655790636
2022-04-29,Ecuador,6061,0.6062588775779576
2022-04-29,Paraguay,7820,0.5528946760869564
2022-04-29,Peru,6692,0.5902909817692767
2022-04-29,Uruguay,7933,0.5865652997604942
2022-04-29,Venezuela,9545,0.6342469203771608
2022-04-30,Argentina,48260,0.5830654100497307
2022-04-30,Bolivia,510,0.6059860450980392
2022-04-30,Brazil,249294,0.5484014172182242
2022-04-30,Chile,21160,0.6005957335538752
2022-04-30,Colombia,30753,0.594941982343186
2022-04-30,Ecuador,4824,0.6096812537313433
2022-04-30,Paraguay,5202,0.608261968473664
2022-04-30,Peru,6054,0.5871243992401718
